species	scaffold	mixed_groups	genestring	charAcount	charBcount	m	mode	mean	bases_covered_mixing	scaffold_total_bases	percent_scaffold_mixing	m_percent_of_way_to_mode	p_value_unmixed	num_iterations
Hpanicea	NC_087391.1	ALG_42+ALG_46	BBABBABBBAABBBBABBBB	5	15	1.0769230769230769	1.0769230769230769	1.0002461538461536	2846527	5981790	47.58654182109369	100.0	0.74134	100000
Sciliatum	NC_088643.1	ALG_42+ALG_46	ABBBABBBBA	7	3	0.9375000000000002	0.9375000000000002	0.9986000000000004	60899947	97974678	62.15886415059205	100.0	0.5854	100000
Nvectensis	NC_064040.1	ALG_42+ALG_46	AABBBBABBBBBBBABBABB	15	5	0.9230769230769232	1.0769230769230769	0.9999969230769232	10068816	17865913	56.35769076005239	85.71428571428572	0.46019	100000
Ccandelabrum	NC_085089.1	ALG_42+ALG_46	ABABBABBAABBBBBBBBB	5	14	0.9421487603305786	1.0991735537190084	0.9997376033057852	2884694	8979813	32.12421015894206	85.71428571428571	0.49704	100000
Olobularis	NC_089181.1	ALG_42+ALG_46	BBBABBBBBBAAABBBAB	13	5	0.8035714285714286	1.125	0.9996830357142856	2575601	3501993	73.5467203960716	71.42857142857143	0.33074	100000
Davara	NC_089281.1	ALG_42+ALG_46	BBABBABABBBBBBABBABB	15	5	1.3846153846153846	1.0769230769230769	0.9998953846153844	6787160	30661186	22.135999566357285	100.0	1.0	100000
Pverrucosa	NC_089318.1	ALG_42+ALG_46	BBBBABBBABAABBABBBBB	5	15	1.0769230769230769	1.0769230769230769	1.0003615384615383	15760923	25701147	61.323811734939305	100.0	0.74134	100000
Mleidyi	CM108485.1	ALG_42+ALG_48	BAAABBBBBBBBBBB	12	3	0.263157894736842	1.3157894736842102	1.000460526315789	1131273	17080198	6.623301439479799	20.0	0.03291	100000
Sciliatum	NC_088643.1	ALG_42+ALG_48	ABBBBAA	4	3	0.411764705882353	0.823529411764706	0.9976400000000004	19884048	97974678	20.29508890041976	50.0	0.20059	100000
Bmicroptera	NC_087077.1	ALG_42+ALG_48	BBBAABBBBBBBBBAAA	12	5	0.3300970873786408	1.1553398058252426	0.9994844660194174	11820180	20932313	56.46858041918254	28.571428571428577	0.01702	100000
Sciliatum	NC_088643.1	ALG_42+ALG_49	ABBABA	3	3	1.5	1.0	1.002345	49278300	97974678	50.29697571448002	100.0	0.90034	100000
Cowczarzaki	NW_011887294.1	ALG_42+ALG_49	BBBBBBBBBBBBAAAAA	12	5	0.0	1.1553398058252426	1.0008428155339806	0	2526311	0.0	0.0	0.00036	100000
Sciliatum	NC_088643.1	ALG_42+ALG_50	BBABBBBBAA	3	7	0.6250000000000001	0.9375000000000002	1.0002281250000002	28064353	97974678	28.64449628505031	66.66666666666666	0.2829	100000
Hpanicea	NC_087391.1	ALG_42+ALG_51	AABABBBAABBBBBB	5	10	0.7058823529411765	1.0588235294117647	1.0001964705882354	2345637	5981790	39.2129613376598	66.66666666666667	0.23859	100000
Acrassa	OZ181681.1	ALG_42+ALG_51	BBABBABBBABBBA	10	4	1.272727272727273	1.0606060606060608	0.9983230303030304	6241931	7182524	86.90442245650694	100.0	0.87475	100000
Ccandelabrum	NC_085089.1	ALG_42+ALG_51	AABBABBBBAABBBB	5	10	0.7058823529411765	1.0588235294117647	1.00107	2334044	8979813	25.99212255310884	66.66666666666667	0.23806	100000
Nvectensis	NC_064040.1	ALG_42+ALG_51	AABBABBBBBABABB	10	5	1.0588235294117647	1.0588235294117647	0.999919411764706	10298697	17865913	57.64439242483718	100.0	0.67838	100000
Olobularis	NC_089181.1	ALG_42+ALG_51	BBABAAABBBBBABB	10	5	0.8823529411764707	1.0588235294117647	1.0008988235294118	2575601	3501993	73.5467203960716	83.33333333333334	0.45339	100000
Pverrucosa	NC_089318.1	ALG_42+ALG_51	BABAAABBBBABBBB	5	10	0.8823529411764707	1.0588235294117647	1.0000358823529412	15760923	25701147	61.323811734939305	83.33333333333334	0.45324	100000
Davara	NC_089281.1	ALG_42+ALG_51	BBBBAAABBBBBABA	10	5	0.7058823529411765	1.0588235294117647	1.0006376470588236	6499528	30661186	21.19790147713138	66.66666666666667	0.23827	100000
Sciliatum	NC_088643.1	ALG_42+ALG_53	ABBABBBA	5	3	1.0909090909090908	0.7272727272727273	0.9985563636363636	43175552	97974678	44.06807236457567	100.0	0.71584	100000
Sciliatum	NC_088643.1	ALG_42+ALG_54	ABBABA	3	3	1.5	1.0	0.99892	60327011	97974678	61.574084479256975	100.0	0.90153	100000
Sciliatum	NC_088643.1	ALG_42+ALG_55	ABABBA	3	3	1.5	1.0	1.002075	39943843	97974678	40.76955782391038	100.0	0.90018	100000
Davara	NC_089281.1	ALG_42+ALG_55	AAAAABBBBBBBB	8	5	0.0	0.9701492537313432	1.0013337313432835	0	30661186	0.0	0.0	0.00154	100000
Cowczarzaki	NW_011887294.1	ALG_42+ALG_56	BAAAAABBBBBBB	8	5	0.1940298507462686	0.9701492537313432	1.0002491044776118	483671	2526311	19.145346713053144	20.0	0.01053	100000
Cowczarzaki	NW_011887294.1	ALG_42+ALG_57	BBBBBBBAAAAA	7	5	0.0	0.8275862068965516	0.998950344827586	0	2526311	0.0	0.0	0.00274	100000
Sciliatum	NC_088643.1	ALG_42+ALG_59	ABBABA	3	3	1.5	1.0	0.99909	42109754	97974678	42.9802423030163	100.0	0.90021	100000
Mleidyi	CM108485.1	ALG_42+ALG_60	AABBABBBBB	7	3	0.6250000000000001	0.9375000000000002	1.0005562500000005	549196	17080198	3.215395980772588	66.66666666666666	0.28255	100000
Bmicroptera	NC_087077.1	ALG_42+ALG_60	BAABBBBBAAAB	7	5	0.6206896551724137	0.8275862068965516	1.0002206896551722	16046703	20932313	76.65996108504588	75.0	0.19432	100000
Mleidyi	CM108485.1	ALG_42+ALG_62	BAAABBBBB	6	3	0.3333333333333333	1.0	0.99922	1131273	17080198	6.623301439479799	33.33333333333333	0.10857	100000
Bmicroptera	NC_087077.1	ALG_42+ALG_62	AABBBBBAABA	6	5	0.6734693877551021	0.8979591836734695	1.000387142857143	13325931	20932313	63.6620090670343	75.0	0.26136	100000
Davara	NC_089281.1	ALG_42+ALG_64	AAAAABBBBBB	6	5	0.0	0.8979591836734695	1.0012783673469388	0	30661186	0.0	0.0	0.00412	100000
Sciliatum	NC_088643.1	ALG_42+ALG_65	ABBABA	3	3	1.5	1.0	0.999965	57826642	97974678	59.022028120368	100.0	0.9002	100000
Davara	NC_089281.1	ALG_42+ALG_66	AAAAABBBBBB	6	5	0.0	0.8979591836734695	1.0017991836734694	0	30661186	0.0	0.0	0.00436	100000
Sciliatum	NC_088643.1	ALG_42+ALG_66	ABABBBA	4	3	1.2352941176470589	0.823529411764706	0.9989041176470588	35868894	97974678	36.610371916710974	100.0	0.80093	100000
Bmicroptera	NC_087077.1	ALG_42+ALG_68	ABBABAABABB	6	5	1.3469387755102042	0.8979591836734695	0.9995879591836736	16046703	20932313	76.65996108504588	100.0	0.91103	100000
Acrassa	OZ181681.1	ALG_42+ALG_68	ABBABABAB	5	4	1.7419354838709675	1.161290322580645	1.001546129032258	6510913	7182524	90.64937339575891	100.0	0.99154	100000
Pverrucosa	NC_089318.1	ALG_42+ALG_68	ABBABABABAB	5	6	1.795918367346939	0.8979591836734695	0.9983981632653062	15760923	25701147	61.323811734939305	100.0	0.99797	100000
Mleidyi	CM108485.1	ALG_42+ALG_68	ABABABB	4	3	1.647058823529412	0.823529411764706	0.9993652941176472	1131273	17080198	6.623301439479799	100.0	0.97207	100000
Nvectensis	NC_064040.1	ALG_42+ALG_68	ABBABAABBAB	6	5	1.3469387755102042	0.8979591836734695	1.000324285714286	11842683	17865913	66.28646965872946	100.0	0.91061	100000
Sciliatum	NC_088643.1	ALG_42+ALG_68	ABBABAB	4	3	1.647058823529412	0.823529411764706	1.0013952941176472	78429191	97974678	80.05047079613774	100.0	0.97095	100000
Cowczarzaki	NW_011887294.1	ALG_42+ALG_68	BABABABABAB	6	5	2.0204081632653064	0.8979591836734695	0.9997675510204084	483671	2526311	19.145346713053144	100.0	1.0	100000
Hpanicea	NC_087391.1	ALG_42+ALG_68	ABBABABABAB	5	6	1.795918367346939	0.8979591836734695	0.9998663265306124	2846527	5981790	47.58654182109369	100.0	0.99762	100000
Olobularis	NC_089181.1	ALG_42+ALG_68	ABBABAABAB	5	5	1.5	1.0	1.00086	2575601	3501993	73.5467203960716	100.0	0.96031	100000
Ccandelabrum	NC_085089.1	ALG_42+ALG_68	ABBABAABAB	5	5	1.5	1.0	1.0006075	3002712	8979813	33.43846915297679	100.0	0.96056	100000
Davara	NC_089281.1	ALG_42+ALG_68	ABBABABABAB	6	5	1.795918367346939	0.8979591836734695	0.9991793877551022	6787160	30661186	22.135999566357285	100.0	0.99805	100000
Cowczarzaki	NW_011887294.1	ALG_42+ALG_71	BBBBBBBBBAAAAA	9	5	0.0	0.9210526315789472	0.9998394736842106	0	2526311	0.0	0.0	0.00108	100000
Sciliatum	NC_088643.1	ALG_42+ALG_72	BBABBBBBBAA	3	8	0.5945945945945946	0.891891891891892	0.999581891891892	28064353	97974678	28.64449628505031	66.66666666666666	0.23672	100000
Davara	NC_089281.1	ALG_42+ALG_73	BBBAAABBBBABA	8	5	0.7761194029850745	0.9701492537313432	0.999482686567164	6499528	30661186	21.19790147713138	80.0	0.34827	100000
Nvectensis	NC_064040.1	ALG_42+ALG_73	AABABBBBABABB	8	5	1.164179104477612	0.9701492537313432	0.9998862686567164	10298697	17865913	57.64439242483718	100.0	0.79445	100000
Olobularis	NC_089181.1	ALG_42+ALG_73	BBABAAABBBBAB	8	5	0.9701492537313432	0.9701492537313432	1.000945671641791	2575601	3501993	73.5467203960716	100.0	0.57347	100000
Pverrucosa	NC_089318.1	ALG_42+ALG_73	BAAAABBBBABBB	5	8	0.582089552238806	0.9701492537313432	1.000303432835821	15760923	25701147	61.323811734939305	60.00000000000001	0.15241	100000
Hpanicea	NC_087391.1	ALG_42+ALG_73	AABABBBAABBBB	5	8	0.7761194029850745	0.9701492537313432	1.0020438805970149	2345637	5981790	39.2129613376598	80.0	0.34424	100000
Ccandelabrum	NC_085089.1	ALG_42+ALG_73	AABBABBBAABBB	5	8	0.7761194029850745	0.9701492537313432	1.0007283582089552	2334044	8979813	25.99212255310884	80.0	0.34684	100000
Acrassa	OZ181681.1	ALG_42+ALG_73	BBABBABBABBA	8	4	1.3846153846153848	0.9230769230769232	0.999593076923077	5392079	7182524	75.07220303057811	100.0	0.92976	100000
Olobularis	NC_089181.1	ALG_42+ALG_74	ABBBAAABBAB	6	5	0.8979591836734695	0.8979591836734695	0.9999291836734696	977065	3501993	27.900255654423063	100.0	0.52065	100000
Pverrucosa	NC_089318.1	ALG_42+ALG_74	BBBBABBAAAAB	5	7	0.6206896551724137	1.0344827586206895	0.998778620689655	15760923	25701147	61.323811734939305	60.0	0.1978	100000
Davara	NC_089281.1	ALG_42+ALG_74	BBABABABBAAB	7	5	1.4482758620689653	0.8275862068965516	0.9991179310344828	6787160	30661186	22.135999566357285	100.0	0.95573	100000
Ccandelabrum	NC_085089.1	ALG_42+ALG_74	AABAAABBBBB	5	6	0.4489795918367347	0.8979591836734695	0.99968	2742650	8979813	30.54239548195492	50.0	0.1117	100000
Sciliatum	NC_088643.1	ALG_42+ALG_74	ABBBABBBBA	7	3	0.9375000000000002	0.9375000000000002	0.9980156250000004	60899947	97974678	62.15886415059205	100.0	0.58531	100000
Nvectensis	NC_064040.1	ALG_42+ALG_74	AABBABBBBABA	7	5	1.0344827586206895	0.8275862068965516	0.9999496551724136	6873649	17865913	38.473538967753846	100.0	0.65283	100000
Hpanicea	NC_087391.1	ALG_42+ALG_74	BBAABBAABABB	5	7	1.0344827586206895	0.8275862068965516	1.0003758620689651	2846527	5981790	47.58654182109369	100.0	0.64996	100000
Acrassa	OZ181681.1	ALG_42+ALG_74	BBAABBBBAAB	7	4	0.7333333333333334	0.9777777777777776	0.9986435555555556	6510913	7182524	90.64937339575891	75.00000000000001	0.33582	100000
Cowczarzaki	NW_011887294.1	ALG_42+ALG_74	BAABBBBAABAB	7	5	1.0344827586206895	1.0344827586206895	0.9991862068965516	483671	2526311	19.145346713053144	100.0	0.65216	100000
Acrassa	OZ181681.1	ALG_42+ALG_75	ABABBABBA	5	4	1.4516129032258065	1.161290322580645	1.00165064516129	5921201	7182524	82.43900055189512	100.0	0.92822	100000
Hpanicea	NC_087391.1	ALG_42+ALG_75	ABABAABBBABB	5	7	1.2413793103448274	1.0344827586206895	1.000880689655172	2650630	5981790	44.3116525321016	100.0	0.8526	100000
Ccandelabrum	NC_085089.1	ALG_42+ALG_75	ABABABAABBBB	5	7	1.2413793103448274	1.0344827586206895	1.002370344827586	2884694	8979813	32.12421015894206	100.0	0.85165	100000
Olobularis	NC_089181.1	ALG_42+ALG_75	BBABBBAAABA	6	5	0.8979591836734695	0.8979591836734695	1.00009306122449	2239374	3501993	63.94570177610292	100.0	0.52097	100000
Pverrucosa	NC_089318.1	ALG_42+ALG_75	ABABAABABBBB	5	7	1.2413793103448274	0.8275862068965516	1.0004337931034482	12067071	25701147	46.9514881962272	100.0	0.8538	100000
Davara	NC_089281.1	ALG_42+ALG_75	ABAABBBBABBA	7	5	1.0344827586206895	0.8275862068965516	1.001044137931034	6577069	30661186	21.450797761052037	100.0	0.64819	100000
Nvectensis	NC_064040.1	ALG_42+ALG_75	AABBABBABABB	7	5	1.2413793103448274	1.0344827586206895	0.9998255172413792	10068816	17865913	56.35769076005239	100.0	0.85351	100000
Cowczarzaki	NW_011887294.1	ALG_42+ALG_75	BAABBBAABBAB	7	5	1.0344827586206895	1.0344827586206895	1.0017910344827583	483671	2526311	19.145346713053144	100.0	0.64908	100000
Sciliatum	NC_088644.1	ALG_43+ALG_47	BBABBAABBABBBB	4	10	1.0606060606060608	1.0606060606060608	1.0008027272727276	24770884	50554555	48.998322703068006	100.0	0.70529	100000
Pverrucosa	NC_089317.1	ALG_43+ALG_47	BBBBBBBABABAABBABB	5	13	1.125	1.125	1.000314642857143	7343140	26381493	27.834436815232557	100.0	0.79116	100000
Ccandelabrum	NC_085105.1	ALG_43+ALG_47	BAABBBBBBAABBBBBAB	5	13	0.8035714285714286	1.125	0.9992651785714286	3566157	5850205	60.95781258947336	71.42857142857143	0.33033	100000
Hsymbiolongicarpus	NC_079877.1	ALG_43+ALG_47	BABABBBABBBBABBABB	5	13	1.4464285714285714	1.125	0.9990723214285716	15814057	37015953	42.72227436640629	100.0	1.0	100000
Olobularis	NC_089188.1	ALG_43+ALG_47	ABBBBBBBBBBAABBBAA	13	5	0.4821428571428571	1.125	0.9992908928571428	1275948	2577018	49.51257616361236	42.85714285714286	0.05193	100000
Davara	NC_089283.1	ALG_43+ALG_47	BBBBABBAAABBBBABBB	13	5	0.8035714285714286	1.125	0.999024107142857	9475451	26428100	35.85369739027777	71.42857142857143	0.32997	100000
Acrassa	OZ181685.1	ALG_43+ALG_47	BBBAABBBAABBBABBB	12	5	0.825242718446602	1.1553398058252426	0.9998343689320388	5057211	6508474	77.70194672360986	71.42857142857144	0.36598	100000
Nvectensis	NC_064042.1	ALG_43+ALG_47	BBBBBBBABBBAAABABB	13	5	0.8035714285714286	1.125	1.0008530357142855	10411275	17327027	60.08690931225536	71.42857142857143	0.32872	100000
Hpanicea	NC_087385.1	ALG_43+ALG_47	ABBBBBBBBBAAAABBBB	5	13	0.3214285714285714	1.125	0.9984487500000004	1383471	7054234	19.611923846019284	28.57142857142857	0.01375	100000
Bmicroptera	NC_087077.1	ALG_43+ALG_48	BBBBBBBBBBAAAABAB	12	5	0.4951456310679611	1.1553398058252426	1.0019040776699029	4699708	20932313	22.451928747673517	42.85714285714286	0.06245	100000
Mleidyi	CM108485.1	ALG_43+ALG_48	BABBABBBBBBBAABBA	12	5	0.9902912621359224	1.1553398058252426	0.9995603883495146	9757955	17080198	57.13022179251084	85.71428571428572	0.57845	100000
Sciliatum	NC_088644.1	ALG_43+ALG_49	AAABBBBBBABB	8	4	0.4615384615384615	0.9230769230769232	0.99852	14021131	50554555	27.734654177056843	50.0	0.11054	100000
Sciliatum	NC_088644.1	ALG_43+ALG_52	BAAABBBBBBBBA	4	9	0.4406779661016949	1.1016949152542372	0.999404745762712	20969626	50554555	41.47920202244882	40.0	0.08594	100000
Cowczarzaki	NW_011887292.1	ALG_43+ALG_53	ABBBBBBBBABAAA	9	5	0.5526315789473684	0.9210526315789472	1.0004971052631575	2519874	3794338	66.41142671000844	60.0	0.11794	100000
Cowczarzaki	NW_011887292.1	ALG_43+ALG_54	ABBBBBBBABAAA	8	5	0.582089552238806	0.9701492537313432	1.0005071641791043	2840883	3794338	74.87163768752283	60.00000000000001	0.15148	100000
Cowczarzaki	NW_011887292.1	ALG_43+ALG_58	ABBBBBBABAAA	7	5	0.6206896551724137	0.8275862068965516	1.0008765517241376	2597361	3794338	68.45360112883986	75.0	0.19543	100000
Bmicroptera	NC_087077.1	ALG_43+ALG_60	BBBBAAABAABB	7	5	0.6206896551724137	1.0344827586206895	1.0002558620689654	4699708	20932313	22.451928747673517	60.0	0.19615	100000
Mleidyi	CM108485.1	ALG_43+ALG_60	BBAABBBBAABA	7	5	0.8275862068965516	0.8275862068965516	0.9982737931034482	8115910	17080198	47.51648663557647	100.0	0.42642	100000
Cowczarzaki	NW_011887292.1	ALG_43+ALG_61	ABBBBBBAAAA	6	5	0.2244897959183673	0.8979591836734695	1.0003400000000002	1475557	3794338	38.88839107111702	25.0	0.02356	100000
Davara	NC_089283.1	ALG_43+ALG_62	BBABAAABABB	6	5	1.1224489795918369	0.8979591836734695	1.0013322448979591	9475451	26428100	35.85369739027777	100.0	0.73872	100000
Ccandelabrum	NC_085105.1	ALG_43+ALG_62	AABBBBBBAAA	5	6	0.2244897959183673	0.8979591836734695	0.9985822448979592	1516714	5850205	25.92582653086516	25.0	0.02328	100000
Olobularis	NC_089188.1	ALG_43+ALG_62	ABBBBAABBAA	6	5	0.6734693877551021	0.8979591836734695	1.0005802040816327	1264753	2577018	49.07815932989215	75.0	0.26193	100000
Mleidyi	CM108485.1	ALG_43+ALG_62	BABABBBAAAB	6	5	1.1224489795918369	0.8979591836734695	0.9998685714285714	10074882	17080198	58.98574477883687	100.0	0.73818	100000
Pverrucosa	NC_089317.1	ALG_43+ALG_62	BBBAAAAABBB	5	6	0.2244897959183673	0.8979591836734695	1.0017295918367348	7343140	26381493	27.834436815232557	25.0	0.02329	100000
Nvectensis	NC_064042.1	ALG_43+ALG_62	BAABBABBBAA	6	5	0.8979591836734695	0.8979591836734695	1.0013232653061226	6858480	17327027	39.58255504536352	100.0	0.51965	100000
Hpanicea	NC_087385.1	ALG_43+ALG_62	ABBBAAAABBB	5	6	0.4489795918367347	0.8979591836734695	1.0014893877551023	1210355	7054234	17.157851582468062	50.0	0.11035	100000
Hsymbiolongicarpus	NC_079877.1	ALG_43+ALG_62	BAAABABABBB	5	6	1.1224489795918369	0.8979591836734695	0.9997226530612244	15814057	37015953	42.72227436640629	100.0	0.73728	100000
Sciliatum	NC_088644.1	ALG_43+ALG_62	BBAAABBA	4	4	0.6666666666666666	0.6666666666666666	1.0005466666666665	20501781	50554555	40.55377601484179	100.0	0.3715	100000
Bmicroptera	NC_087077.1	ALG_43+ALG_62	BBAAABBAABB	6	5	0.6734693877551021	0.8979591836734695	0.9991636734693876	4699708	20932313	22.451928747673517	75.0	0.26294	100000
Acrassa	OZ181685.1	ALG_43+ALG_62	BBBBBBAAAAA	6	5	0.0	0.8979591836734695	1.0011391836734695	0	6508474	0.0	0.0	0.00444	100000
Cowczarzaki	NW_011887292.1	ALG_43+ALG_63	ABBBBBAAAAB	6	5	0.4489795918367347	0.8979591836734695	0.9993836734693878	2901278	3794338	76.46335144628654	50.0	0.11071	100000
Cowczarzaki	NW_011887292.1	ALG_43+ALG_64	AABBBBAAABB	6	5	0.4489795918367347	0.8979591836734695	1.000259183673469	1143712	3794338	30.142596679578887	50.0	0.11068	100000
Cowczarzaki	NW_011887292.1	ALG_43+ALG_67	ABBBBBAAAAB	6	5	0.4489795918367347	0.8979591836734695	1.0007148979591838	3023018	3794338	79.6718162693993	50.0	0.11055	100000
Bmicroptera	NC_087077.1	ALG_43+ALG_68	BBAAAAABBBB	6	5	0.2244897959183673	0.8979591836734695	1.00064306122449	4699708	20932313	22.451928747673517	25.0	0.02357	100000
Mleidyi	CM108485.1	ALG_43+ALG_68	BBBAAAAAB	4	5	0.2903225806451612	1.161290322580645	0.9983293548387095	10074882	17080198	58.98574477883687	25.0	0.07134	100000
Hsymbiolongicarpus	NC_079877.1	ALG_43+ALG_69	ABABBBABBBABBABB	5	11	1.3617021276595744	1.1914893617021276	1.000788085106383	14877868	37015953	40.19312429967695	100.0	0.94279	100000
Nvectensis	NC_064042.1	ALG_43+ALG_69	BBBBABBBABAABABB	11	5	1.1914893617021276	1.0212765957446808	0.9986212765957448	10411275	17327027	60.08690931225536	100.0	0.84673	100000
Olobularis	NC_089188.1	ALG_43+ALG_69	ABBBBBBBBAABBBAA	11	5	0.5106382978723404	1.0212765957446808	0.9987421276595744	1275948	2577018	49.51257616361236	50.0	0.07885	100000
Davara	NC_089283.1	ALG_43+ALG_69	BBBABAAABBBABBB	10	5	0.8823529411764707	1.0588235294117647	1.000905882352941	9475451	26428100	35.85369739027777	83.33333333333334	0.45268	100000
Hpanicea	NC_087385.1	ALG_43+ALG_69	ABBBBBBBBBAAAABB	5	11	0.3404255319148936	1.1914893617021276	1.0011165957446806	1383471	7054234	19.611923846019284	28.57142857142857	0.02213	100000
Pverrucosa	NC_089317.1	ALG_43+ALG_69	BBBBBBABABAABBAB	5	11	1.1914893617021276	1.1914893617021276	0.9992697872340424	7343140	26381493	27.834436815232557	100.0	0.84649	100000
Ccandelabrum	NC_085105.1	ALG_43+ALG_69	BAABBBBBBAABBBAB	5	11	0.851063829787234	1.1914893617021276	0.9992902127659576	3566157	5850205	60.95781258947336	71.42857142857143	0.40996	100000
Sciliatum	NC_088644.1	ALG_43+ALG_69	BBBABBAABBABBBB	4	11	1.0273972602739727	1.0273972602739727	1.0013363013698633	24770884	50554555	48.998322703068006	100.0	0.66945	100000
Acrassa	OZ181685.1	ALG_43+ALG_69	BAABBBAABBBABB	9	5	0.9210526315789472	0.9210526315789472	0.9999997368421052	5057211	6508474	77.70194672360986	100.0	0.51127	100000
Sciliatum	NC_088644.1	ALG_43+ALG_70	BAAABBBBBBBBA	4	9	0.4406779661016949	1.1016949152542372	1.0013371186440678	20969626	50554555	41.47920202244882	40.0	0.08451	100000
Sciliatum	NC_088644.1	ALG_43+ALG_71	AAABBBBBBBABB	9	4	0.4406779661016949	1.1016949152542372	1.000162711864407	14021131	50554555	27.734654177056843	40.0	0.08567	100000
Pverrucosa	NC_089312.1	ALG_44+ALG_45	AAAAABBBBB	5	5	0.0	1.0	1.0003375	0	36597280	0.0	0.0	0.00798	100000
Davara	NC_089281.1	ALG_44+ALG_46	BBBBBBBBBBBBBBBAAAAA	15	5	0.0	1.0769230769230769	0.998838461538462	0	30661186	0.0	0.0	0.00012	100000
Sciliatum	NC_088646.1	ALG_44+ALG_46	BBBBBBBAAA	3	7	0.0	0.9375000000000002	1.0008593750000003	0	42331803	0.0	0.0	0.01628	100000
Mleidyi	CM108482.1	ALG_44+ALG_50	ABABBBBBBBBAAB	10	4	0.8484848484848486	1.0606060606060608	1.0012248484848485	18288717	21511028	85.0201905738768	80.0	0.41576	100000
Bmicroptera	NC_087072.1	ALG_44+ALG_50	BBBBABABBBBAAABB	11	5	0.851063829787234	1.0212765957446808	0.9989174468085108	13493335	26206493	51.48851851333179	83.33333333333334	0.40732	100000
Olobularis	NC_089177.1	ALG_44+ALG_50	AAABBBBBBBBBBB	11	3	0.0	1.346153846153846	0.9995165384615384	0	4000095	0.0	0.0	0.0057	100000
Sciliatum	NC_088646.1	ALG_44+ALG_51	BBBBBABABBA	3	8	1.1891891891891893	0.891891891891892	1.0003191891891892	7775157	42331803	18.367176564626835	100.0	0.78808	100000
Davara	NC_089281.1	ALG_44+ALG_51	BBBBBBBBBBAAAAA	10	5	0.0	1.0588235294117647	1.001495294117647	0	30661186	0.0	0.0	0.00069	100000
Sciliatum	NC_088646.1	ALG_44+ALG_53	BAABAB	3	3	1.5	1.0	0.99724	7868114	42331803	18.58676796733652	100.0	0.90055	100000
Hsymbiolongicarpus	NC_079879.1	ALG_44+ALG_55	ABABBBBAABBA	5	7	1.0344827586206895	0.8275862068965516	0.9970944827586204	15680066	35016489	44.77909250124991	100.0	0.65328	100000
Davara	NC_089281.1	ALG_44+ALG_55	ABAABAABBBBBB	8	5	0.7761194029850745	0.9701492537313432	1.0007574626865672	5683189	30661186	18.535450650865236	80.0	0.34775	100000
Acrassa	OZ181687.1	ALG_44+ALG_55	BABBBABBAABBA	8	5	1.164179104477612	0.9701492537313432	1.0004489552238809	1739770	6462391	26.92145987452632	100.0	0.79305	100000
Pverrucosa	NC_089312.1	ALG_44+ALG_55	ABBBBABBBBAAA	5	8	0.582089552238806	0.9701492537313432	0.9996999999999998	8375670	36597280	22.88604508313186	60.00000000000001	0.15172	100000
Olobularis	NC_089177.1	ALG_44+ALG_55	ABBBBBBBAAB	8	3	0.5945945945945946	0.891891891891892	0.997943783783784	839637	4000095	20.99042647737116	66.66666666666666	0.23685	100000
Mleidyi	CM108482.1	ALG_44+ALG_55	AABBBBBBBAAB	8	4	0.4615384615384615	0.9230769230769232	0.9998769230769232	15956065	21511028	74.17620859402906	50.0	0.10939	100000
Hpanicea	NC_087378.1	ALG_44+ALG_55	BBBBABABABAB	4	8	1.6153846153846154	0.9230769230769232	0.9973753846153848	2147079	8642571	24.8430588536675	100.0	1.0	100000
